title,year,number_ratings,average_rating,length,genres
Epithet Erased,2019,No number of ratings available,No average rating available,175 mins   More at IMDB TMDB,"Comedy, Animation, Crude Humor And Satire, Kids' Animated Fun And Adventure, Laugh-Out-Loud Relationship Entanglements, Funny Jokes And Crude Humor, Show All…"
Children In Need 2019: Got It Covered,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Clown Nightmare,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Horror
A Year Full of Drama,2019,Weighted average of 3.54 based on 222 ratings,3.5,106 mins   More at IMDB TMDB,Documentary
Use Me,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Thriller
Sheep & Wolves: Pig Deal,2019,Weighted average of 2.84 based on 205 ratings,2.8,80 mins   More at IMDB TMDB,"Animation, Family, Adventure, Comedy"
Failing in Love,2019,No number of ratings available,No average rating available,400 mins   More at IMDB TMDB,Drama
Arsenio Hall: Smart and Classy,2019,Weighted average of 3.21 based on 248 ratings,3.2,63 mins   More at IMDB TMDB,Comedy
Sindhubaadh,2019,Weighted average of 2.77 based on 424 ratings,2.8,134 mins   More at IMDB TMDB,"Thriller, Drama, Action"
Argentina Fans Kaattoorkadavu,2019,Weighted average of 2.79 based on 418 ratings,2.8,122 mins   More at IMDB TMDB,"Drama, Comedy"
Hitchcock Confidential,2019,No number of ratings available,No average rating available,54 mins   More at IMDB TMDB,Documentary
The King’s Avatar: For the Glory,2019,Weighted average of 3.32 based on 260 ratings,3.3,98 mins   More at IMDB TMDB,"Drama, Animation, Action"
No One Saw a Thing,2019,No number of ratings available,No average rating available,258 mins   More at IMDB TMDB,"Documentary, Crime"
Becoming Ms Bennet: Pride & Prejudice,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"TV Movie, Romance"
The Huntress: Rune of the Dead,2019,Weighted average of 2.88 based on 210 ratings,2.9,105 mins   More at IMDB TMDB,"Horror, Adventure"
The Clash,2019,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,Drama
Six Days of Sistine,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Romance
Easy Love,2019,Weighted average of 3.20 based on 215 ratings,3.2,89 mins   More at IMDB TMDB,"Comedy, Documentary"
Third Eye Spies,2019,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,"History, Documentary"
See You Soon,2019,Weighted average of 2.91 based on 227 ratings,2.9,107 mins   More at IMDB TMDB,"Drama, Romance"
This Is Personal,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Documentary
Mi Vida,2019,Weighted average of 3.41 based on 274 ratings,3.4,90 mins   More at IMDB TMDB,Drama
This Is Our Home,2019,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,"Romance, Horror"
She’s Just a Shadow,2019,No number of ratings available,No average rating available,117 mins   More at IMDB TMDB,"Thriller, Drama, Crime"
Laboratory Greece,2019,No number of ratings available,No average rating available,165 mins   More at IMDB TMDB,"History, Documentary"
Mayday,2019,Weighted average of 2.70 based on 232 ratings,2.7,76 mins   More at IMDB TMDB,"Fantasy, Horror, Thriller"
Florence Foresti : Epilogue,2019,Weighted average of 3.33 based on 361 ratings,3.3,87 mins   More at IMDB TMDB,Comedy
American Gospel: Christ Crucified,2019,Weighted average of 3.74 based on 210 ratings,3.7,176 mins   More at IMDB TMDB,Documentary
The Uncle,2019,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,"Drama, Mystery, Thriller"
Mark of The Beast: The Legacy of the Universal Werewolf,2019,No number of ratings available,No average rating available,77 mins   More at TMDB,Documentary
Romang,2019,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,"Drama, Romance"
Defiant Souls,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"History, Drama"
Here Awhile,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Drama
The Illumination of Jim Woodring,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Almost a Comedy,2019,Weighted average of 3.24 based on 318 ratings,3.2,111 mins   More at IMDB TMDB,"Comedy, Romance"
Aiuta: My Promise to Nakuhito,2019,No number of ratings available,No average rating available,126 mins   More at IMDB TMDB,"Drama, Romance"
Nivhek,2019,No number of ratings available,No average rating available,41 mins   More at TMDB,No genres available
God Only Knows,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Drama
Until I Meet September’s Love,2019,Weighted average of 3.22 based on 221 ratings,3.2,105 mins   More at IMDB TMDB,Mystery
Long Gone Wild,2019,Weighted average of 3.40 based on 204 ratings,3.4,83 mins   More at IMDB TMDB,Documentary
Inside The Secret World of Incels,2019,No number of ratings available,No average rating available,50 mins   More at IMDB TMDB,Documentary
The Disappearance of Susan Cox Powell,2019,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
George Reddy,2019,Weighted average of 3.20 based on 368 ratings,3.2,153 mins   More at IMDB TMDB,"Drama, Action"
After We Leave,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Drama, Science Fiction"
Am I a Serial Killer?,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"TV Movie, Thriller, Mystery"
Sangathamizhan,2019,Weighted average of 2.63 based on 439 ratings,2.6,150 mins   More at IMDB TMDB,"Action, Drama"
Se mi vuoi bene,2019,Weighted average of 3.15 based on 357 ratings,3.1,100 mins   More at IMDB TMDB,Comedy
Blow It to Bits,2019,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,Documentary
Blood Craft,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Thriller, Horror"
Breath,2019,Weighted average of 2.99 based on 285 ratings,3.0,94 mins   More at IMDB TMDB,Drama
Joy of Life,2019,Weighted average of 3.69 based on 228 ratings,3.7,More at IMDB TMDB,"Comedy, Drama"
On the Roof,2019,Weighted average of 3.43 based on 266 ratings,3.4,97 mins   More at IMDB TMDB,"Drama, Comedy"
Psycho BFF,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, TV Movie, Thriller"
Apollo 11: First Steps Edition,2019,Weighted average of 3.65 based on 206 ratings,3.6,47 mins   More at TMDB,Documentary
Marriage Hunting Beauty,2019,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
Black Fox: Age of the Ninja,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Drama, Action, Adventure, History"
Raf,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Comedy"
Tiananmen: The People Versus the Party,2019,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,"TV Movie, History, Documentary"
The World We Make,2019,Weighted average of 2.93 based on 248 ratings,2.9,108 mins   More at IMDB TMDB,Drama
Black Maiden: Chapter Q,2019,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,Horror
C.I.A.,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Fittest in Dubai,2019,Weighted average of 3.23 based on 290 ratings,3.2,60 mins   More at IMDB TMDB,Documentary
Christmas Matchmakers,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Romance"
The Nose Speed Record,2019,Weighted average of 3.68 based on 208 ratings,3.7,63 mins   More at TMDB,"Adventure, Documentary"
Aspromonte: Land of The Forgotten,2019,Weighted average of 3.31 based on 253 ratings,3.3,87 mins   More at IMDB TMDB,Drama
N.T.R: Mahanayakudu,2019,Weighted average of 2.88 based on 417 ratings,2.9,128 mins   More at IMDB TMDB,Drama
Return to Horror Hotel,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Horror, Comedy, Science Fiction"
Solitary,2019,Weighted average of 1.75 based on 414 ratings,1.8,95 mins   More at IMDB TMDB,"Comedy, Action"
My Ambulance,2019,Weighted average of 3.28 based on 323 ratings,3.3,960 mins   More at IMDB TMDB,"Comedy, Drama"
Valley of the Boom,2019,No number of ratings available,No average rating available,258 mins   More at IMDB TMDB,"Drama, Documentary"
Arctic Apocalypse,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Action, Science Fiction"
Tunnel,2019,Weighted average of 3.55 based on 247 ratings,3.5,515 mins   More at IMDB TMDB,"Drama, Crime, Mystery"
You Only Live Once: Die Toten Hosen on Tour,2019,Weighted average of 3.47 based on 278 ratings,3.5,105 mins   More at IMDB TMDB,"Documentary, Music"
Christmas Hotel,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Romance, TV Movie"
Diary of a Prosecutor,2019,Weighted average of 3.60 based on 202 ratings,3.6,"1,040 mins   More at IMDB TMDB",Drama
Photografaction,2019,Weighted average of 3.40 based on 216 ratings,3.4,76 mins   More at IMDB TMDB,Documentary
Maggots,2019,No number of ratings available,No average rating available,75 mins   More at TMDB,"Horror, Comedy"
Great Bear Rainforest: Land of the Spirit Bear,2019,No number of ratings available,No average rating available,41 mins   More at IMDB TMDB,Documentary
Not to Be Unpleasant But We Need To Have a Serious Talk,2019,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,"Comedy, Drama"
The Whistleblower,2019,No number of ratings available,No average rating available,134 mins   More at IMDB TMDB,"Action, Mystery, Crime"
Mom Went On Vacation,2019,Weighted average of 2.71 based on 316 ratings,2.7,90 mins   More at IMDB TMDB,Comedy
Bittersweet Symphony,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
Arjun Suravaram,2019,Weighted average of 3.11 based on 419 ratings,3.1,150 mins   More at IMDB TMDB,"Action, Drama, Thriller"
Deprivation,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Horror
On the Balcony,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
Spirit Riding Free: Spirit of Christmas,2019,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,"Family, Adventure, Animation, TV Movie"
After the Sunset,2019,No number of ratings available,No average rating available,133 mins   More at TMDB,Drama
After She Wakes,2019,Weighted average of 2.70 based on 214 ratings,2.7,78 mins   More at IMDB TMDB,"Thriller, Horror"
The Cause,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
The Frenchman,2019,Weighted average of 3.32 based on 211 ratings,3.3,128 mins   More at IMDB TMDB,"Drama, History"
Anton,2019,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,"History, Drama"
Evvarikee Cheppoddu,2019,Weighted average of 3.27 based on 306 ratings,3.3,134 mins   More at IMDB TMDB,"Drama, Romance, Family"
Summer of Rockets,2019,No number of ratings available,No average rating available,360 mins   More at IMDB TMDB,"Drama, War And Historical Adventure, Exciting Spy Thrillers With Tense Intrigue, Show All…"
Somewhere Winter,2019,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,"Drama, Romance"
The Cuban,2019,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,Drama
Rocketman: Mad Mike’s Mission to Prove the Flat Earth,2019,Weighted average of 3.31 based on 203 ratings,3.3,85 mins   More at IMDB TMDB,Documentary
i -Documentary Of The Journalist-,2019,No number of ratings available,No average rating available,113 mins   More at IMDB TMDB,Documentary
Vermelha,2019,No number of ratings available,No average rating available,78 mins   More at TMDB,No genres available
La casa en la playa,2019,Weighted average of 2.41 based on 217 ratings,2.4,71 mins   More at IMDB TMDB,"Thriller, Mystery, Horror"
Saving Jaws,2019,Weighted average of 3.23 based on 214 ratings,3.2,58 mins   More at IMDB TMDB,Documentary
A Certain Kind of Silence,2019,Weighted average of 3.29 based on 236 ratings,3.3,96 mins   More at IMDB TMDB,Drama
American Hunt,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Horror, Thriller"
Star☆Twinkle Precure the Movie: Wish Upon a Song of Stars,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Adventure, Music, Family, Animation, Fantasy, Science Fiction, Comedy, Action"
Dreams,2019,Weighted average of 3.36 based on 212 ratings,3.4,79 mins   More at IMDB TMDB,Documentary
Monty and the Street Party,2019,Weighted average of 3.17 based on 235 ratings,3.2,80 mins   More at IMDB TMDB,"Animation, Comedy"
San Andreas Mega Quake,2019,Weighted average of 2.58 based on 205 ratings,2.6,87 mins   More at IMDB TMDB,"Action, Thriller, Science Fiction"
Bulbul,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Drama
Hep Yek 3: You Shook Me,2019,Weighted average of 2.64 based on 424 ratings,2.6,86 mins   More at IMDB TMDB,Comedy
Running to the Sky,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Long Live Rock… Celebrate the Chaos,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Documentary, Music"
Desvio,2019,Weighted average of 3.28 based on 230 ratings,3.3,95 mins   More at IMDB TMDB,Drama
The Water Monster,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Fantasy, Horror"
Mariam,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Drama
Nearby,2019,Weighted average of 3.36 based on 275 ratings,3.4,80 mins   More at IMDB TMDB,"Comedy, Drama"
Los páramos,2019,No number of ratings available,No average rating available,43 mins   More at IMDB TMDB,Drama
MOMOL Nights,2019,Weighted average of 2.97 based on 285 ratings,3.0,86 mins   More at IMDB TMDB,"Comedy, Romance"
Already Gone,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
Immenhof - The Adventure of a Summer,2019,Weighted average of 2.86 based on 268 ratings,2.9,105 mins   More at IMDB TMDB,"Drama, Family"
Teslafy Me,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"History, Documentary"
Rubaru Roshni,2019,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Documentary
Cliffs of Freedom,2019,No number of ratings available,No average rating available,137 mins   More at IMDB TMDB,"History, Drama"
The Earthing Movie,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
The World of Machida-kun,2019,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Comedy
Compromessi sposi,2019,Weighted average of 2.70 based on 310 ratings,2.7,88 mins   More at IMDB TMDB,Comedy
Alone Across the Arctic,2019,Weighted average of 3.39 based on 252 ratings,3.4,86 mins   More at IMDB TMDB,Documentary
Copperman,2019,Weighted average of 3.22 based on 225 ratings,3.2,95 mins   More at IMDB TMDB,Drama
Love is Blind,2019,Weighted average of 2.99 based on 309 ratings,3.0,86 mins   More at IMDB TMDB,"Comedy, Romance"
Running Against the Wind,2019,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,Drama
MeloDylan,2019,Weighted average of 2.71 based on 377 ratings,2.7,92 mins   More at IMDB TMDB,Drama
Love Takes Flight,2019,Weighted average of 3.12 based on 212 ratings,3.1,93 mins   More at IMDB TMDB,"Romance, TV Movie"
The Cheerleader Escort,2019,Weighted average of 2.75 based on 205 ratings,2.7,85 mins   More at IMDB TMDB,"TV Movie, Drama"
Terminal Station,2019,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,"Fantasy, Horror, Drama"
A Date by Christmas Eve,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Comedy, Romance"
"The National: I Am Easy to Find, Live from New York’s Beacon Theatre",2019,No number of ratings available,No average rating available,90 mins   More at TMDB,Music
The Hat Man: Documented Cases of Pure Evil,2019,Weighted average of 2.79 based on 206 ratings,2.8,93 mins   More at IMDB TMDB,Documentary
A Walk with Charles Burnett,2019,No number of ratings available,No average rating available,56 mins   More at IMDB TMDB,Documentary
Wake Up,2019,Weighted average of 2.60 based on 208 ratings,2.6,78 mins   More at IMDB TMDB,"Thriller, Horror"
Rule of 3,2019,Weighted average of 2.90 based on 263 ratings,2.9,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Anna,2019,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,Drama
Warkop DKI Reborn 3,2019,Weighted average of 2.77 based on 304 ratings,2.8,96 mins   More at IMDB TMDB,"Comedy, Action, Adventure"
Too Far Away,2019,Weighted average of 3.33 based on 215 ratings,3.3,86 mins   More at IMDB TMDB,Family
Stolen Days,2019,Weighted average of 3.21 based on 284 ratings,3.2,105 mins   More at IMDB TMDB,Drama
Paradise Next,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
The Best of Dorien B.,2019,Weighted average of 3.33 based on 251 ratings,3.3,107 mins   More at IMDB TMDB,"Drama, Comedy"
Spoon,2019,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,Documentary
Fat Front,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Follow Me to Hell,2019,Weighted average of 2.85 based on 262 ratings,2.8,90 mins   More at IMDB TMDB,Horror
"Spring, Again",2019,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Drama
Oh Les Filles!,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Sheena667,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
Celebration,2019,Weighted average of 3.25 based on 287 ratings,3.2,73 mins   More at IMDB TMDB,Comedy
Lady Time,2019,Weighted average of 3.54 based on 227 ratings,3.5,60 mins   More at IMDB TMDB,Documentary
Magical Sempai,2019,Weighted average of 3.10 based on 276 ratings,3.1,180 mins   More at IMDB TMDB,"Animation, Comedy"
Wotaku ni Koi wa Muzukashii: Youth,2019,Weighted average of 3.57 based on 276 ratings,3.6,More at TMDB,"Comedy, Animation"
Markie in Milwaukee,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
The Need to Grow,2019,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Documentary
The Culprit,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Thriller, Mystery, Crime"
Bloom Into You,2019,No number of ratings available,No average rating available,124 mins   More at TMDB,"Drama, Romance"
Grand Maison Tokyo,2019,Weighted average of 3.60 based on 254 ratings,3.6,495 mins   More at IMDB TMDB,Drama
Synapses,2019,Weighted average of 3.26 based on 206 ratings,3.3,119 mins   More at IMDB TMDB,Drama
Zero Impunity,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Animation, Documentary"
8 Days,2019,No number of ratings available,No average rating available,360 mins   More at IMDB TMDB,Drama
Rotpunkt,2019,Weighted average of 3.53 based on 212 ratings,3.5,50 mins   More at IMDB TMDB,Documentary
I’m Not a Killer,2019,Weighted average of 3.11 based on 280 ratings,3.1,110 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
45 Days In Harbar,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Wild Tour,2019,No number of ratings available,No average rating available,67 mins   More at IMDB TMDB,Drama
Kolaiyuthir Kaalam,2019,Weighted average of 2.64 based on 265 ratings,2.6,109 mins   More at IMDB TMDB,"Crime, Thriller, Horror"
Seb’s Papuan Adventure,2019,Weighted average of 3.49 based on 319 ratings,3.5,60 mins   More at TMDB,"Adventure, Documentary"
Worzel Gummidge: The Scarecrow of Scatterbrook,2019,Weighted average of 3.47 based on 254 ratings,3.5,60 mins   More at TMDB,No genres available
A Nossa Bandeira Jamais Será Vermelha,2019,Weighted average of 3.45 based on 236 ratings,3.5,72 mins   More at IMDB TMDB,Documentary
In Between Spaces,2019,No number of ratings available,No average rating available,More at IMDB TMDB,Drama
#MalamJumat the Movie,2019,Weighted average of 2.63 based on 201 ratings,2.6,91 mins   More at IMDB TMDB,"Thriller, Horror"
Always and Forever Christmas,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, TV Movie"
2099: The Soldier Protocol,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Action, Science Fiction"
Blink of an Eye,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Lancaster Skies,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Drama, Action, War, War And Historical Adventure, Bravery In War, Air Pilot Heroism And Survival, Show All…"
Maybe Next Year,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
Open Door,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Drama
Pagan Warrior,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Horror
The Perished,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Horror
Deviant Love,2019,Weighted average of 2.59 based on 216 ratings,2.6,86 mins   More at IMDB TMDB,"TV Movie, Thriller"
The Cult of The Family,2019,No number of ratings available,No average rating available,516 mins   More at IMDB TMDB,Documentary
Margen de error,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
Race to Freedom: Um Bok-dong,2019,Weighted average of 2.75 based on 202 ratings,2.8,116 mins   More at IMDB TMDB,Drama
Wild Boar,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Science Fiction, Horror"
Anandi Gopal,2019,No number of ratings available,No average rating available,134 mins   More at IMDB TMDB,Drama
Nikita Lavretski,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Beast Within,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Crime, Adventure, Action"
To Hell and Back: The Making of 3 From Hell,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Documentary
Legally Declared Dead,2019,Weighted average of 3.08 based on 226 ratings,3.1,110 mins   More at IMDB TMDB,"Thriller, Mystery"
White Savior: Racism in The American Church,2019,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,"Documentary, History"
A Man without a Shadow,2019,Weighted average of 2.22 based on 327 ratings,2.2,85 mins   More at IMDB TMDB,Drama
Sune - Best Man,2019,Weighted average of 3.10 based on 340 ratings,3.1,88 mins   More at IMDB TMDB,"Comedy, Family"
Your Turn To Kill,2019,Weighted average of 3.39 based on 230 ratings,3.4,966 mins   More at IMDB TMDB,"Mystery, Drama"
Steam Room Stories: The Movie,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Romance, Comedy"
Invasion: Planet Earth,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Adventure, Science Fiction, Action, Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Imaginative Space Odysseys And Alien Encounters, Thought-Provoking Sci-Fi Action And Future Technology, Dreamlike, Quirky, And Surreal Storytelling, Show All…"
The Twilight Zone 60th: Remembering Rod Serling,2019,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,Documentary
Life Finds A Way,2019,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Comedy
Satu Suro,2019,Weighted average of 2.79 based on 245 ratings,2.8,94 mins   More at IMDB TMDB,Horror
A Wake,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
Quiet Storm: The Ron Artest Story,2019,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,Documentary
Tamaran Hill,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Drama
Four Fingers,2019,Weighted average of 1.70 based on 429 ratings,1.7,91 mins   More at IMDB TMDB,Comedy
The Tombs,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Horror
Mike Epps: Only One Mike,2019,No number of ratings available,No average rating available,63 mins   More at IMDB TMDB,Comedy
Christmas Unleashed,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Gurkha,2019,Weighted average of 2.93 based on 393 ratings,2.9,145 mins   More at IMDB TMDB,Comedy
The Steed,2019,Weighted average of 3.37 based on 200 ratings,3.4,110 mins   More at IMDB TMDB,"History, Drama"
Ghawre Bairey Aaj,2019,No number of ratings available,No average rating available,133 mins   More at IMDB TMDB,Drama
Aunty Donna - The Album Tour,2019,Weighted average of 3.72 based on 206 ratings,3.7,70 mins   More at IMDB TMDB,Comedy
Checker Tobi und das Geheimnis unseres Planeten,2019,Weighted average of 3.47 based on 284 ratings,3.5,84 mins   More at IMDB TMDB,"Adventure, Documentary, Family"
Immortal,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Thriller, Horror"
Jazzy Misfits,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Comedy, Family, Drama"
The Legend of the Galactic Heroes: Die Neue These Seiran 1,2019,Weighted average of 3.58 based on 211 ratings,3.6,120 mins   More at IMDB TMDB,"Science Fiction, Animation"
Widow’s Point,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, Horror"
Where the Land Ends,2019,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Detective Conan: The Scarlet School Trip,2019,Weighted average of 3.40 based on 264 ratings,3.4,92 mins   More at IMDB TMDB,"Crime, Mystery, Action, Animation"
Amigo de nadie,2019,Weighted average of 3.29 based on 226 ratings,3.3,104 mins   More at IMDB TMDB,Drama
Greywood’s Plot,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Horror, Comedy"
MatchMaker Mysteries: A Killer Engagement,2019,Weighted average of 3.08 based on 226 ratings,3.1,85 mins   More at IMDB TMDB,"TV Movie, Mystery"
The Road Home for Christmas,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, TV Movie, Romance"
The Marshal,2019,Weighted average of 2.96 based on 317 ratings,3.0,120 mins   More at IMDB TMDB,"Drama, History"
Fluidity,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Drama
Demon Eye,2019,Weighted average of 2.67 based on 218 ratings,2.7,87 mins   More at IMDB TMDB,Horror
Pailwaan,2019,Weighted average of 2.95 based on 331 ratings,2.9,166 mins   More at IMDB TMDB,"Action, Drama"
Tomorrow’s Gone,2019,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,No genres available
Personalien,2019,No number of ratings available,No average rating available,45 mins   More at TMDB,Drama
Calon Bini,2019,Weighted average of 2.91 based on 335 ratings,2.9,96 mins   More at IMDB TMDB,"Drama, Romance"
My Story Is Long,2019,No number of ratings available,No average rating available,460 mins   More at IMDB TMDB,"Drama, Comedy"
The Horse Thieves. Roads of Time,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Adventures of Aladdin,2019,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Fantasy, Adventure"
State of Pride,2019,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Documentary
Olanda,2019,No number of ratings available,No average rating available,154 mins   More at IMDB TMDB,Documentary
Wild Little Love,2019,Weighted average of 2.75 based on 253 ratings,2.8,93 mins   More at IMDB TMDB,"Romance, Comedy"
7SEEDS,2019,Weighted average of 3.35 based on 264 ratings,3.4,576 mins   More at IMDB TMDB,"Drama, Animation"
"Hensuki: Are You Willing to Fall in Love With a Pervert, As Long As She’s a Cutie?",2019,Weighted average of 3.13 based on 226 ratings,3.1,264 mins   More at IMDB TMDB,Animation
My Nudity Means Nothing,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Drama
90 ML,2019,Weighted average of 2.64 based on 349 ratings,2.6,125 mins   More at IMDB TMDB,"Drama, Comedy"
Picasso,2019,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Drama
SGT. Will Gardner,2019,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,"Adventure, War, Drama, Action, Moving Relationship Stories, Military Combat And Heroic Soldiers, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Show All…"
2nd Chance for Christmas,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"TV Movie, Family"
Immortal,2019,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,Documentary
Matchmaker Christmas,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Thunderbird,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Horror, Thriller"
Rounds,2019,Weighted average of 3.42 based on 205 ratings,3.4,106 mins   More at IMDB TMDB,Drama
