title,year,number_ratings,average_rating,length,genres
Anna,2019,"Weighted average of 2.87 based on 75,451 ratings",2.9,119 mins   More at IMDB TMDB,"Action, Adventure, Thriller, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Exciting Spy Thrillers With Tense Intrigue, Violent Action, Guns, And Crime, Show All…"
Matthias & Maxime,2019,"Weighted average of 3.66 based on 47,781 ratings",3.7,119 mins   More at IMDB TMDB,"Romance, Drama, Moving Relationship Stories, Humanity And The World Around Us, Emotional LGBTQ Relationships, Emotional Teen Coming-Of-Age Stories, Captivating Relationships And Charming Romance, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Show All…"
The Perfect Date,2019,"Weighted average of 1.71 based on 100,136 ratings",1.7,93 mins   More at IMDB TMDB,"Romance, Comedy, Relationship Comedy, Underdogs And Coming Of Age, Teen School Antics And Laughter, Laugh-Out-Loud Relationship Entanglements, Show All…"
And Then We Danced,2019,"Weighted average of 4.09 based on 42,211 ratings",4.1,113 mins   More at IMDB TMDB,"Romance, Drama, Moving Relationship Stories, Emotional LGBTQ Relationships, Emotional Teen Coming-Of-Age Stories, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Show All…"
"Black Mirror: Rachel, Jack and Ashley Too",2019,"Weighted average of 2.57 based on 94,381 ratings",2.6,60 mins   More at IMDB TMDB,"Drama, Thriller, TV Movie, Science Fiction"
Les Misérables,2019,"Weighted average of 3.83 based on 60,375 ratings",3.8,104 mins   More at IMDB TMDB,"Thriller, Crime, Drama, Crime, Drugs And Gangsters, Violent Crime And Drugs, Racism And The Powerful Fight For Justice, Brutal, Violent Prison Drama, Gritty Crime And Ruthless Gangsters, Intense Political And Terrorist Thrillers, Show All…"
Between Two Ferns: The Movie,2019,"Weighted average of 2.87 based on 80,363 ratings",2.9,82 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Amusing Jokes And Witty Satire, Catchy Songs And Hilarious Musical Comedy, Show All…"
The Secret Life of Pets 2,2019,"Weighted average of 2.58 based on 86,760 ratings",2.6,86 mins   More at IMDB TMDB,"Adventure, Animation, Comedy, Family, Crude Humor And Satire, Kids' Animated Fun And Adventure, Adorable Animals And Heartwarming Families, Gags, Jokes, And Slapstick Humor, Holiday Joy And Heartwarming Christmas, Laugh-Out-Loud Relationship Entanglements, Show All…"
I Am Mother,2019,"Weighted average of 3.08 based on 78,666 ratings",3.1,114 mins   More at IMDB TMDB,"Science Fiction, Thriller, Monsters, Aliens, Sci-Fi And The Apocalypse, Thought-Provoking Sci-Fi Action And Future Technology, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Twisted Dark Psychological Thriller, Show All…"
Judy,2019,"Weighted average of 3.19 based on 62,665 ratings",3.2,118 mins   More at IMDB TMDB,"History, Drama, Music, Moving Relationship Stories, Song And Dance, Emotional Life Of Renowned Artists, Powerful Stories Of Heartbreak And Suffering, Legendary Musicians And Stardom, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Show All…"
Monos,2019,"Weighted average of 3.70 based on 40,974 ratings",3.7,103 mins   More at IMDB TMDB,"Drama, Adventure, War And Historical Adventure, Challenging Or Sexual Themes & Twists, Show All…"
Polar,2019,"Weighted average of 2.54 based on 74,547 ratings",2.5,118 mins   More at IMDB TMDB,"Drama, Action, Crime, Epic Heroes, Violent Action, Guns, And Crime, Graphic Violence And Brutal Revenge, Challenging Or Sexual Themes & Twists, Action Comedy And Silly Heroics, Bloody Vampire Horror, Show All…"
Spies in Disguise,2019,"Weighted average of 2.99 based on 74,553 ratings",3.0,102 mins   More at IMDB TMDB,"Adventure, Animation, Action, Comedy, Family, Crude Humor And Satire, Epic Heroes, High Speed And Special Ops, Kids' Animated Fun And Adventure, Action Comedy And Silly Heroics, Gags, Jokes, And Slapstick Humor, Superheroes In Action-Packed Battles With Villains, Holiday Joy And Heartwarming Christmas, Show All…"
Ema,2019,"Weighted average of 3.58 based on 37,482 ratings",3.6,107 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Humanity And The World Around Us, Erotic Relationships And Desire, Surreal And Thought-Provoking Visions Of Life And Death, Heartbreaking And Moving Family Drama, Powerful Poetic And Passionate Drama, Dreamlike, Quirky, And Surreal Storytelling, Show All…"
Lux Æterna,2019,"Weighted average of 3.48 based on 41,442 ratings",3.5,51 mins   More at IMDB TMDB,"Horror, Drama, Humanity And The World Around Us, Challenging Or Sexual Themes & Twists, Show All…"
Good Omens,2019,"Weighted average of 4.20 based on 64,173 ratings",4.2,326 mins   More at IMDB TMDB,"Comedy, Drama, Crude Humor And Satire, Relationship Comedy, Faith And Religion, Amusing Jokes And Witty Satire, Laugh-Out-Loud Relationship Entanglements, Gags, Jokes, And Slapstick Humor, Quirky And Endearing Relationships, Charming Romances And Delightful Chemistry, Show All…"
Homecoming: A Film by Beyoncé,2019,"Weighted average of 4.33 based on 58,468 ratings",4.3,137 mins   More at IMDB TMDB,"Music, Documentary, Song And Dance, Legendary Musicians And Stardom, Dance Rhythms And Catchy Tunes, Dazzling Vocal Performances And Musicals, Emotional Life Of Renowned Artists, Show All…"
Guava Island,2019,"Weighted average of 3.51 based on 49,900 ratings",3.5,56 mins   More at IMDB TMDB,"Comedy, Music, Thriller, Song And Dance, Dazzling Vocal Performances And Musicals, Show All…"
Missing Link,2019,"Weighted average of 3.25 based on 57,709 ratings",3.2,95 mins   More at IMDB TMDB,"Animation, Comedy, Adventure, Family, Crude Humor And Satire, Relationship Comedy, Kids' Animated Fun And Adventure, Gags, Jokes, And Slapstick Humor, Laugh-Out-Loud Relationship Entanglements, Adorable Animals And Heartwarming Families, Amusing Jokes And Witty Satire, Show All…"
Descendants 3,2019,"Weighted average of 2.70 based on 70,757 ratings",2.7,106 mins   More at IMDB TMDB,"Family, Adventure, TV Movie, Fantasy, Song And Dance, Fantasy Adventure, Heroism, And Swordplay, Teen School Antics And Laughter, Dazzling Vocal Performances And Musicals, Fairy-Tale Fantasy And Enchanted Magic, Show All…"
I’m No Longer Here,2019,"Weighted average of 4.00 based on 50,683 ratings",4.0,112 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Humanity And The World Around Us, Emotional Teen Coming-Of-Age Stories, Tragic Sadness And Captivating Beauty, Violent Crime And Drugs, Captivating Relationships And Charming Romance, Powerful Stories Of Heartbreak And Suffering, Show All…"
Black Mirror: Smithereens,2019,"Weighted average of 3.23 based on 75,510 ratings",3.2,60 mins   More at IMDB TMDB,"Thriller, Drama, Science Fiction, TV Movie"
Atlantics,2019,"Weighted average of 3.67 based on 37,536 ratings",3.7,106 mins   More at IMDB TMDB,"Fantasy, Romance, Drama, Moving Relationship Stories, Heartbreaking And Moving Family Drama, Powerful Poetic And Passionate Drama, Powerful Stories Of Heartbreak And Suffering, Passion And Romance, Captivating Relationships And Charming Romance, Show All…"
Don’t F**k with Cats: Hunting an Internet Killer,2019,"Weighted average of 3.71 based on 67,689 ratings",3.7,187 mins   More at IMDB TMDB,"Crime, Documentary, Thrillers And Murder Mysteries, Intense Violence And Sexual Transgression, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Challenging Or Sexual Themes & Twists, Fascinating, Emotional Stories And Documentaries, Graphic Violence And Brutal Revenge, Show All…"
Rambo: Last Blood,2019,"Weighted average of 2.51 based on 68,100 ratings",2.5,89 mins   More at IMDB TMDB,"Action, Thriller, Drama, Epic Heroes, War And Historical Adventure, Violent Action, Guns, And Crime, Military Combat And Heroic Soldiers, Graphic Violence And Brutal Revenge, Gritty Crime And Ruthless Gangsters, Brutal, Violent Prison Drama, Show All…"
Villains,2019,"Weighted average of 3.16 based on 49,717 ratings",3.2,89 mins   More at IMDB TMDB,"Thriller, Horror, Comedy, Crude Humor And Satire, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Gags, Jokes, And Slapstick Humor, Spooky, Scary Comedy, Heists And Thrilling Action, Laugh-Out-Loud Relationship Entanglements, Show All…"
The Personal History of David Copperfield,2019,"Weighted average of 3.42 based on 43,704 ratings",3.4,119 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Amusing Jokes And Witty Satire, Charming Romances And Delightful Chemistry, Gags, Jokes, And Slapstick Humor, Quirky And Endearing Relationships, Show All…"
Demon Slayer: Kimetsu no Yaiba,2019,"Weighted average of 3.99 based on 76,116 ratings",4.0,598 mins   More at IMDB TMDB,"Animation, Epic Heroes, Fantasy Adventure, Heroism, And Swordplay, Intense Combat And Martial Arts, Superheroes In Action-Packed Battles With Villains, Emotional And Captivating Fantasy Storytelling, Epic Adventure And Breathtaking Battles, Show All…"
Sorry We Missed You,2019,"Weighted average of 3.95 based on 39,375 ratings",3.9,101 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Enduring Stories Of Family And Marital Drama, Show All…"
21 Bridges,2019,"Weighted average of 3.02 based on 62,088 ratings",3.0,99 mins   More at IMDB TMDB,"Crime, Action, Drama, Crime, Drugs And Gangsters, High Speed And Special Ops, Thrillers And Murder Mysteries, Heists And Thrilling Action, Suspenseful Crime Thrillers, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Intriguing And Suspenseful Murder Mysteries, Show All…"
Synchronic,2019,"Weighted average of 3.00 based on 50,144 ratings",3.0,101 mins   More at IMDB TMDB,"Thriller, Science Fiction, Drama, Horror, Monsters, Aliens, Sci-Fi And The Apocalypse, Surreal And Thought-Provoking Visions Of Life And Death, Dreamlike, Quirky, And Surreal Storytelling, Show All…"
Let It Snow,2019,"Weighted average of 2.47 based on 61,484 ratings",2.5,93 mins   More at IMDB TMDB,"Comedy, Romance, Relationship Comedy, Teen School Antics And Laughter, Laugh-Out-Loud Relationship Entanglements, Quirky And Endearing Relationships, Holiday Joy And Heartwarming Christmas, Touching And Sentimental Family Stories, Show All…"
Miracle in Cell No. 7,2019,"Weighted average of 3.69 based on 69,629 ratings",3.7,132 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Show All…"
Eli,2019,"Weighted average of 2.33 based on 69,653 ratings",2.3,98 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Corpus Christi,2019,"Weighted average of 4.05 based on 38,718 ratings",4.0,116 mins   More at IMDB TMDB,"Drama, Faith And Religion, Religious Faith, Sin, And Forgiveness, Faith And Spiritual Journeys, Gripping, Intense Violent Crime, Show All…"
The Silence,2019,"Weighted average of 2.12 based on 68,970 ratings",2.1,90 mins   More at IMDB TMDB,"Horror, Thriller, Drama, Fantasy, Horror, The Undead And Monster Classics, Sci-Fi Horror, Creatures, And Aliens, Survival Horror And Zombie Carnage, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Dangerous Technology And The Apocalypse, Show All…"
Blinded by the Light,2019,"Weighted average of 3.34 based on 46,528 ratings",3.3,118 mins   More at IMDB TMDB,"Comedy, Drama, Song And Dance, Moving Relationship Stories, Underdogs And Coming Of Age, Dazzling Vocal Performances And Musicals, Dance Rhythms And Catchy Tunes, Emotional And Touching Family Dramas, Touching And Sentimental Family Stories, Legendary Musicians And Stardom, Show All…"
Dora and the Lost City of Gold,2019,"Weighted average of 2.62 based on 59,049 ratings",2.6,102 mins   More at IMDB TMDB,"Comedy, Fantasy, Family, Adventure, Crude Humor And Satire, Underdogs And Coming Of Age, Kids' Animated Fun And Adventure, Teen School Antics And Laughter, Holiday Joy And Heartwarming Christmas, Catchy Songs And Hilarious Musical Comedy, Laugh-Out-Loud Relationship Entanglements, Show All…"
Late Night,2019,"Weighted average of 3.04 based on 54,877 ratings",3.0,102 mins   More at IMDB TMDB,"Comedy, Drama, Crude Humor And Satire, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Amusing Jokes And Witty Satire, Quirky And Endearing Relationships, Show All…"
The Highwaymen,2019,"Weighted average of 3.15 based on 61,933 ratings",3.2,133 mins   More at IMDB TMDB,"Drama, Crime, Thriller, Crime, Drugs And Gangsters, Westerns, Heists And Thrilling Action, Violent Action, Guns, And Crime, Wild West Outlaws And Gunfights, Suspenseful Crime Thrillers, Gritty Crime And Ruthless Gangsters, Show All…"
Apollo 11,2019,"Weighted average of 4.09 based on 39,394 ratings",4.1,93 mins   More at IMDB TMDB,"Drama, History, Documentary, Politics And Human Rights, Imaginative Space Odysseys And Alien Encounters, Humanity'S Odyssey: Earth And Beyond, Show All…"
"Where’d You Go, Bernadette",2019,"Weighted average of 3.08 based on 40,989 ratings",3.1,109 mins   More at IMDB TMDB,"Drama, Comedy, Relationship Comedy, Moving Relationship Stories, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Enduring Stories Of Family And Marital Drama, Quirky And Endearing Relationships, Touching And Sentimental Family Stories, Show All…"
47 Meters Down: Uncaged,2019,"Weighted average of 2.13 based on 57,560 ratings",2.1,90 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Sci-Fi Horror, Creatures, And Aliens, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
The Laundromat,2019,"Weighted average of 2.72 based on 51,483 ratings",2.7,96 mins   More at IMDB TMDB,"Drama, Crime, Comedy, Crude Humor And Satire, Intense Political And Terrorist Thrillers, Show All…"
Little Monsters,2019,"Weighted average of 3.23 based on 42,719 ratings",3.2,94 mins   More at IMDB TMDB,"Horror, Comedy, Crude Humor And Satire, Horror, The Undead And Monster Classics, Gags, Jokes, And Slapstick Humor, Catchy Songs And Hilarious Musical Comedy, Funny Jokes And Crude Humor, Survival Horror And Zombie Carnage, Laugh-Out-Loud Relationship Entanglements, Show All…"
Tolkien,2019,"Weighted average of 3.16 based on 42,405 ratings",3.2,112 mins   More at IMDB TMDB,"Romance, War, Drama, Moving Relationship Stories, Humanity And The World Around Us, Passion And Romance, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Emotional Teen Coming-Of-Age Stories, Surreal And Thought-Provoking Visions Of Life And Death, Show All…"
Promare,2019,"Weighted average of 3.77 based on 37,854 ratings",3.8,111 mins   More at IMDB TMDB,"Action, Animation, Science Fiction, Epic Heroes, Monsters, Aliens, Sci-Fi And The Apocalypse, Superheroes In Action-Packed Battles With Villains, Intense Combat And Martial Arts, Explosive And Action-Packed Heroes Vs. Villains, Thought-Provoking Sci-Fi Action And Future Technology, Adrenaline-Fueled Action And Fast Cars, Show All…"
Deerskin,2019,"Weighted average of 3.59 based on 38,846 ratings",3.6,77 mins   More at IMDB TMDB,"Comedy, Horror, Crude Humor And Satire, Dreamlike, Quirky, And Surreal Storytelling, Twisted Dark Psychological Thriller, Show All…"
Vinland Saga,2019,"Weighted average of 4.56 based on 51,954 ratings",4.6,600 mins   More at IMDB TMDB,"Animation, Epic History And Literature, Epic Heroes, Historical Battles And Epic Heroism, Fantasy Adventure, Heroism, And Swordplay, Emotional And Captivating Fantasy Storytelling, Epic Adventure And Breathtaking Battles, Military Combat And Heroic Soldiers, Show All…"
Come to Daddy,2019,"Weighted average of 3.10 based on 39,290 ratings",3.1,96 mins   More at IMDB TMDB,"Mystery, Thriller, Comedy, Intense Violence And Sexual Transgression, Crude Humor And Satire, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Funny Jokes And Crude Humor, Challenging Or Sexual Themes & Twists, Terrifying, Haunted, And Supernatural Horror, Gags, Jokes, And Slapstick Humor, Show All…"
Midway,2019,"Weighted average of 2.84 based on 52,693 ratings",2.8,138 mins   More at IMDB TMDB,"Action, History, War, War And Historical Adventure, Epic History And Literature, Epic Heroes, Bravery In War, Military Combat And Heroic Soldiers, Historical Battles And Epic Heroism, Air Pilot Heroism And Survival, Disastrous Voyages And Heroic Survival, Show All…"
Noelle,2019,"Weighted average of 2.75 based on 47,509 ratings",2.8,100 mins   More at IMDB TMDB,"Comedy, Fantasy, Family, Crude Humor And Satire, Holiday Joy And Heartwarming Christmas, Laugh-Out-Loud Relationship Entanglements, Quirky And Endearing Relationships, Kids' Animated Fun And Adventure, Adorable Animals And Heartwarming Families, Show All…"
Looking for Alaska,2019,"Weighted average of 3.81 based on 32,526 ratings",3.8,425 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Underdogs And Coming Of Age, Emotional Teen Coming-Of-Age Stories, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Student Coming-Of-Age Challenges, Show All…"
Beanpole,2019,"Weighted average of 3.81 based on 25,955 ratings",3.8,134 mins   More at IMDB TMDB,"Drama, War, War And Historical Adventure, Political Drama, Patriotism, And War, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Military Combat And Heroic Soldiers, Show All…"
Invisible Life,2019,"Weighted average of 4.06 based on 27,189 ratings",4.1,140 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Enduring Stories Of Family And Marital Drama, Show All…"
"The Gangster, the Cop, the Devil",2019,"Weighted average of 3.51 based on 39,440 ratings",3.5,110 mins   More at IMDB TMDB,"Thriller, Crime, Action, Crime, Drugs And Gangsters, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Gritty Crime And Ruthless Gangsters, Intriguing And Suspenseful Murder Mysteries, Heists And Thrilling Action, Violent Action, Guns, And Crime, Show All…"
Serenity,2019,"Weighted average of 2.11 based on 40,914 ratings",2.1,102 mins   More at IMDB TMDB,"Drama, Thriller, Mystery, Humanity And The World Around Us, Twisted Dark Psychological Thriller, Dreamlike, Quirky, And Surreal Storytelling, Noir And Dark Crime Dramas, Surreal And Thought-Provoking Visions Of Life And Death, Suspenseful Crime Thrillers, Show All…"
Motherless Brooklyn,2019,"Weighted average of 3.19 based on 41,304 ratings",3.2,145 mins   More at IMDB TMDB,"Drama, Thriller, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Noir And Dark Crime Dramas, Suspenseful Crime Thrillers, Show All…"
The Grudge,2019,"Weighted average of 1.71 based on 49,602 ratings",1.7,93 mins   More at IMDB TMDB,"Horror, Mystery, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Show All…"
The Golden Glove,2019,"Weighted average of 3.30 based on 37,987 ratings",3.3,110 mins   More at IMDB TMDB,"Thriller, Crime, Intense Violence And Sexual Transgression, Horror, The Undead And Monster Classics, Graphic Violence And Brutal Revenge, Challenging Or Sexual Themes & Twists, Gory, Gruesome, And Slasher Horror, Gripping, Intense Violent Crime, Show All…"
Harriet,2019,"Weighted average of 3.27 based on 38,671 ratings",3.3,125 mins   More at IMDB TMDB,"History, Drama, Politics And Human Rights, Racism And The Powerful Fight For Justice, Show All…"
Angel Has Fallen,2019,"Weighted average of 2.66 based on 55,529 ratings",2.7,122 mins   More at IMDB TMDB,"Action, Thriller, High Speed And Special Ops, Epic Heroes, Explosive And Action-Packed Heroes Vs. Villains, Adrenaline-Fueled Action And Fast Cars, Exciting Spy Thrillers With Tense Intrigue, Superheroes In Action-Packed Battles With Villains, Intense Political And Terrorist Thrillers, Show All…"
Unbelievable,2019,"Weighted average of 4.21 based on 44,847 ratings",4.2,385 mins   More at IMDB TMDB,"Drama, Crime, Moving Relationship Stories, Suspenseful Crime Thrillers, Violent Crime And Drugs, Gripping, Intense Violent Crime, Powerful Stories Of Heartbreak And Suffering, Emotional Teen Coming-Of-Age Stories, Show All…"
For Sama,2019,"Weighted average of 4.35 based on 23,384 ratings",4.4,100 mins   More at IMDB TMDB,"War, Documentary, War And Historical Adventure, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Touching And Sentimental Family Stories, Fascinating, Emotional Stories And Documentaries, Emotional And Touching Family Dramas, Show All…"
The Boy Who Harnessed the Wind,2019,"Weighted average of 3.66 based on 47,306 ratings",3.7,113 mins   More at IMDB TMDB,"History, Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Tragic Sadness And Captivating Beauty, Show All…"
Downton Abbey,2019,"Weighted average of 3.47 based on 43,908 ratings",3.5,122 mins   More at IMDB TMDB,"Drama, History, Romance, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Charming Romances And Delightful Chemistry, Captivating Vision And Shakespearean Drama, Show All…"
Paddleton,2019,"Weighted average of 3.83 based on 33,860 ratings",3.8,89 mins   More at IMDB TMDB,"Comedy, Drama, Moving Relationship Stories, Crude Humor And Satire, Powerful Stories Of Heartbreak And Suffering, Quirky And Endearing Relationships, Touching And Sentimental Family Stories, Laugh-Out-Loud Relationship Entanglements, Emotional And Touching Family Dramas, Show All…"
John Mulaney & The Sack Lunch Bunch,2019,"Weighted average of 3.69 based on 37,652 ratings",3.7,70 mins   More at IMDB TMDB,"Family, Comedy"
Sibyl,2019,"Weighted average of 3.33 based on 32,248 ratings",3.3,100 mins   More at IMDB TMDB,Drama
Honeyland,2019,"Weighted average of 4.01 based on 30,528 ratings",4.0,89 mins   More at IMDB TMDB,"Documentary, Moving Relationship Stories, Emotional And Touching Family Dramas, Humanity'S Odyssey: Earth And Beyond, Powerful Stories Of Heartbreak And Suffering, Fascinating, Emotional Stories And Documentaries, Heartbreaking And Moving Family Drama, Show All…"
La Llorona,2019,"Weighted average of 3.31 based on 28,196 ratings",3.3,97 mins   More at IMDB TMDB,"Thriller, Drama, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Intense Political And Terrorist Thrillers, Show All…"
Black Christmas,2019,"Weighted average of 1.82 based on 39,562 ratings",1.8,92 mins   More at IMDB TMDB,"Thriller, Mystery, Horror, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Sci-Fi Horror, Creatures, And Aliens, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Bloody Vampire Horror, Show All…"
Abominable,2019,"Weighted average of 3.16 based on 44,120 ratings",3.2,97 mins   More at IMDB TMDB,"Comedy, Animation, Family, Adventure, Moving Relationship Stories, Adorable Animals And Heartwarming Families, Kids' Animated Fun And Adventure, Emotional And Touching Family Dramas, Touching And Sentimental Family Stories, Emotional And Captivating Fantasy Storytelling, Show All…"
The Death of Dick Long,2019,"Weighted average of 3.37 based on 22,548 ratings",3.4,100 mins   More at IMDB TMDB,"Comedy, Drama, Crime, Crude Humor And Satire, Funny Jokes And Crude Humor, Dreamlike, Quirky, And Surreal Storytelling, Suspenseful Crime Thrillers, Gags, Jokes, And Slapstick Humor, Spooky, Scary Comedy, Show All…"
System Crasher,2019,"Weighted average of 3.96 based on 29,147 ratings",4.0,118 mins   More at IMDB TMDB,"Drama, Underdogs And Coming Of Age, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Show All…"
K-12,2019,"Weighted average of 3.40 based on 43,764 ratings",3.4,92 mins   More at IMDB TMDB,"Music, Fantasy, Song And Dance, Student Coming-Of-Age Challenges, Dance Rhythms And Catchy Tunes, Dazzling Vocal Performances And Musicals, Show All…"
Tune in for Love,2019,"Weighted average of 3.69 based on 34,758 ratings",3.7,122 mins   More at IMDB TMDB,"Drama, Romance"
Steven Universe: The Movie,2019,"Weighted average of 3.74 based on 41,261 ratings",3.7,82 mins   More at IMDB TMDB,"Animation, Comedy, Fantasy, Adventure, TV Movie, Music, Song And Dance, Dazzling Vocal Performances And Musicals, Show All…"
A Sun,2019,"Weighted average of 3.92 based on 24,905 ratings",3.9,156 mins   More at IMDB TMDB,"Drama, Crime, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Tragic Sadness And Captivating Beauty, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Emotional And Touching Family Dramas, Show All…"
The Art of Racing in the Rain,2019,"Weighted average of 3.51 based on 34,466 ratings",3.5,109 mins   More at IMDB TMDB,"Romance, Drama, Moving Relationship Stories, Adorable Animals And Heartwarming Families, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Show All…"
Official Secrets,2019,"Weighted average of 3.54 based on 35,149 ratings",3.5,112 mins   More at IMDB TMDB,"Drama, History, Thriller, Politics And Human Rights, Politics, Propaganda, And Political Documentaries, Riveting Political And Presidential Drama, Intense Political And Terrorist Thrillers, Exciting Spy Thrillers With Tense Intrigue, Racism And The Powerful Fight For Justice, Show All…"
Dogs Don’t Wear Pants,2019,"Weighted average of 3.55 based on 25,938 ratings",3.6,105 mins   More at IMDB TMDB,"Drama, Comedy, Moving Relationship Stories, Intense Violence And Sexual Transgression, Humanity And The World Around Us, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Challenging Or Sexual Themes & Twists, Erotic Relationships And Desire, Captivating Relationships And Charming Romance, Show All…"
Stuber,2019,"Weighted average of 2.67 based on 43,913 ratings",2.7,93 mins   More at IMDB TMDB,"Action, Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Violent Action, Guns, And Crime, Catchy Songs And Hilarious Musical Comedy, Action Comedy And Silly Heroics, Show All…"
Cold Pursuit,2019,"Weighted average of 2.79 based on 41,778 ratings",2.8,119 mins   More at IMDB TMDB,"Action, Thriller, Crime, Comedy, Crude Humor And Satire, Crime, Drugs And Gangsters, Gritty Crime And Ruthless Gangsters, Violent Action, Guns, And Crime, Gags, Jokes, And Slapstick Humor, Action Comedy And Silly Heroics, Heists And Thrilling Action, Show All…"
Batman: Hush,2019,"Weighted average of 3.08 based on 41,357 ratings",3.1,82 mins   More at IMDB TMDB,"Action, Animation, Mystery, Crime, Epic Heroes, Superheroes In Action-Packed Battles With Villains, Show All…"
Elisa & Marcela,2019,"Weighted average of 3.52 based on 30,297 ratings",3.5,118 mins   More at IMDB TMDB,"Romance, Drama"
Ride Your Wave,2019,"Weighted average of 3.62 based on 28,394 ratings",3.6,94 mins   More at IMDB TMDB,"Drama, Romance, Comedy, Fantasy, Animation"
American Factory,2019,"Weighted average of 3.66 based on 35,835 ratings",3.7,110 mins   More at IMDB TMDB,"Documentary, Politics And Human Rights, Fascinating, Emotional Stories And Documentaries, Show All…"
Too Old to Die Young,2019,"Weighted average of 3.93 based on 14,386 ratings",3.9,758 mins   More at IMDB TMDB,"Crime, Drama, Intense Violence And Sexual Transgression, Crime, Drugs And Gangsters, Challenging Or Sexual Themes & Twists, Gritty Crime And Ruthless Gangsters, Violent Crime And Drugs, Show All…"
First Love,2019,"Weighted average of 3.55 based on 23,910 ratings",3.6,108 mins   More at IMDB TMDB,"Comedy, Action, Crime, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Heists And Thrilling Action, Violent Crime And Drugs, Brutal, Violent Prison Drama, Show All…"
